"order_id","order_date","customer_name","customer_city","product_name","category_name","brand_name","quantity","list_price","discount","store_name","staff_name"
964,"2017-06-20","Augustus Steele","Ballston Spa","Trek Precaliber 16 Girls - 2017","Children Bicycles","Trek",1,209.99,0.20,"Baldwin Bikes","Venita Daniel"
964,"2017-06-20","Augustus Steele","Ballston Spa","Electra Cruiser Lux 1 - 2017","Cruisers Bicycles","Electra",1,439.99,0.20,"Baldwin Bikes","Venita Daniel"
965,"2017-06-20","Jeni Farley","Richmond Hill","Trek Precaliber 16 Girls - 2017","Children Bicycles","Trek",2,209.99,0.10,"Baldwin Bikes","Marcelene Boyer"
966,"2017-06-20","Leif Short","San Angelo","Trek Precaliber 12 Girls - 2017","Children Bicycles","Trek",1,189.99,0.05,"Rowlett Bikes","Kali Vargas"
966,"2017-06-20","Leif Short","San Angelo","Sun Bicycles Brickell Tandem 7 - 2017","Cruisers Bicycles","Sun Bicycles",1,749.99,0.07,"Rowlett Bikes","Kali Vargas"
967,"2017-06-21","Ebony Cotton","West Babylon","Sun Bicycles Revolutions 24 - 2017","Cruisers Bicycles","Sun Bicycles",1,250.99,0.20,"Baldwin Bikes","Marcelene Boyer"
967,"2017-06-21","Ebony Cotton","West Babylon","Electra Glam Punk 3i Ladies' - 2017","Cruisers Bicycles","Electra",2,799.99,0.05,"Baldwin Bikes","Marcelene Boyer"
967,"2017-06-21","Ebony Cotton","West Babylon","Trek Precaliber 12 Boys - 2017","Children Bicycles","Trek",1,189.99,0.10,"Baldwin Bikes","Marcelene Boyer"
967,"2017-06-21","Ebony Cotton","West Babylon","Sun Bicycles Streamway 3 - 2017","Comfort Bicycles","Sun Bicycles",1,551.99,0.20,"Baldwin Bikes","Marcelene Boyer"
968,"2017-06-21","Mila Moody","Troy","Trek Precaliber 12 Boys - 2017","Children Bicycles","Trek",1,189.99,0.20,"Baldwin Bikes","Marcelene Boyer"
968,"2017-06-21","Mila Moody","Troy","Trek Powerfly 8 FS Plus - 2017","Electric Bikes","Trek",2,4999.99,0.05,"Baldwin Bikes","Marcelene Boyer"
968,"2017-06-21","Mila Moody","Troy","Surly Straggler - 2016","Cyclocross Bicycles","Surly",2,1549.00,0.05,"Baldwin Bikes","Marcelene Boyer"
969,"2017-06-21","Cecelia Gill","Mcallen","Electra Cruiser Lux 1 - 2017","Cruisers Bicycles","Electra",1,439.99,0.20,"Rowlett Bikes","Layla Terrell"
969,"2017-06-21","Cecelia Gill","Mcallen","Surly Troll Frameset - 2017","Mountain Bikes","Surly",1,832.99,0.10,"Rowlett Bikes","Layla Terrell"
970,"2017-06-22","Corinna Adams","Rosedale","Haro Downtown 16 - 2017","Children Bicycles","Haro",1,329.99,0.10,"Baldwin Bikes","Venita Daniel"
970,"2017-06-22","Corinna Adams","Rosedale","Trek Emonda S 4 - 2017","Road Bikes","Trek",2,1499.99,0.10,"Baldwin Bikes","Venita Daniel"
970,"2017-06-22","Corinna Adams","Rosedale","Trek Domane SL Disc Frameset - 2017","Road Bikes","Trek",2,3199.99,0.10,"Baldwin Bikes","Venita Daniel"
970,"2017-06-22","Corinna Adams","Rosedale","Sun Bicycles Cruz 3 - 2017","Cruisers Bicycles","Sun Bicycles",1,449.99,0.10,"Baldwin Bikes","Venita Daniel"
971,"2017-06-22","Londa Gould","Corpus Christi","Electra Amsterdam Original 3i - 2015/2017","Cruisers Bicycles","Electra",2,659.99,0.05,"Rowlett Bikes","Kali Vargas"
971,"2017-06-22","Londa Gould","Corpus Christi","Sun Bicycles Lil Bolt Type-R - 2017","Cruisers Bicycles","Sun Bicycles",2,346.99,0.07,"Rowlett Bikes","Kali Vargas"
971,"2017-06-22","Londa Gould","Corpus Christi","Trek Remedy 29 Carbon Frameset - 2016","Mountain Bikes","Trek",2,1799.99,0.05,"Rowlett Bikes","Kali Vargas"
971,"2017-06-22","Londa Gould","Corpus Christi","Electra Townie Original 21D - 2016","Cruisers Bicycles","Electra",2,549.99,0.07,"Rowlett Bikes","Kali Vargas"
971,"2017-06-22","Londa Gould","Corpus Christi","Haro Flightline Two 26 Plus - 2017","Mountain Bikes","Haro",1,549.99,0.20,"Rowlett Bikes","Kali Vargas"
972,"2017-06-23","Claudio Wise","Kingston","Electra Townie 3i EQ (20-inch) - Boys' - 2017","Children Bicycles","Electra",1,489.99,0.20,"Baldwin Bikes","Venita Daniel"
972,"2017-06-23","Claudio Wise","Kingston","Trek Boone Race Shop Limited - 2017","Cyclocross Bicycles","Trek",1,3499.99,0.07,"Baldwin Bikes","Venita Daniel"
973,"2017-06-24","Cindi Larson","Howard Beach","Trek Fuel EX 8 29 - 2016","Mountain Bikes","Trek",2,2899.99,0.10,"Baldwin Bikes","Marcelene Boyer"
973,"2017-06-24","Cindi Larson","Howard Beach","Surly Karate Monkey 27.5+ Frameset - 2017","Mountain Bikes","Surly",2,2499.99,0.10,"Baldwin Bikes","Marcelene Boyer"
973,"2017-06-24","Cindi Larson","Howard Beach","Trek Remedy 9.8 - 2017","Mountain Bikes","Trek",2,5299.99,0.05,"Baldwin Bikes","Marcelene Boyer"
973,"2017-06-24","Cindi Larson","Howard Beach","Sun Bicycles Atlas X-Type - 2017","Cruisers Bicycles","Sun Bicycles",1,416.99,0.07,"Baldwin Bikes","Marcelene Boyer"
974,"2017-06-24","Julienne Moody","Fort Worth","Surly Wednesday Frameset - 2017","Mountain Bikes","Surly",2,469.99,0.10,"Rowlett Bikes","Kali Vargas"
974,"2017-06-24","Julienne Moody","Fort Worth","Electra Girl's Hawaii 1 (16-inch) - 2015/2016","Children Bicycles","Electra",2,269.99,0.20,"Rowlett Bikes","Kali Vargas"
975,"2017-06-25","Lavinia Cotton","East Northport","Sun Bicycles Drifter 7 - 2017","Comfort Bicycles","Sun Bicycles",2,470.99,0.20,"Baldwin Bikes","Marcelene Boyer"
976,"2017-06-25","Myrl Gay","Garland","Electra Townie Original 7D EQ - 2016","Comfort Bicycles","Electra",2,599.99,0.10,"Rowlett Bikes","Layla Terrell"
976,"2017-06-25","Myrl Gay","Garland","Trek Stache 5 - 2017","Mountain Bikes","Trek",1,1499.99,0.07,"Rowlett Bikes","Layla Terrell"
977,"2017-06-26","Alfredo Dodson","Depew","Surly Steamroller - 2017","Road Bikes","Surly",2,875.99,0.10,"Baldwin Bikes","Venita Daniel"
977,"2017-06-26","Alfredo Dodson","Depew","Sun Bicycles Cruz 7 - 2017","Cruisers Bicycles","Sun Bicycles",2,416.99,0.05,"Baldwin Bikes","Venita Daniel"
977,"2017-06-26","Alfredo Dodson","Depew","Surly Big Dummy Frameset - 2017","Mountain Bikes","Surly",1,999.99,0.05,"Baldwin Bikes","Venita Daniel"
977,"2017-06-26","Alfredo Dodson","Depew","Sun Bicycles Brickell Tandem CB - 2017","Cruisers Bicycles","Sun Bicycles",2,761.99,0.05,"Baldwin Bikes","Venita Daniel"
978,"2017-06-26","Raphael O'neil","Fairport","Sun Bicycles Cruz 3 - 2017","Comfort Bicycles","Sun Bicycles",2,449.99,0.05,"Baldwin Bikes","Marcelene Boyer"
978,"2017-06-26","Raphael O'neil","Fairport","Electra Townie Original 7D - 2015/2016","Comfort Bicycles","Electra",2,499.99,0.20,"Baldwin Bikes","Marcelene Boyer"
978,"2017-06-26","Raphael O'neil","Fairport","Sun Bicycles Cruz 3 - Women's - 2017","Comfort Bicycles","Sun Bicycles",2,449.99,0.05,"Baldwin Bikes","Marcelene Boyer"
979,"2017-06-26","Romeo Steele","Port Jefferson Station","Trek Domane S 6 - 2017","Road Bikes","Trek",1,2699.99,0.05,"Baldwin Bikes","Marcelene Boyer"
979,"2017-06-26","Romeo Steele","Port Jefferson Station","Sun Bicycles Atlas X-Type - 2017","Cruisers Bicycles","Sun Bicycles",2,416.99,0.20,"Baldwin Bikes","Marcelene Boyer"
979,"2017-06-26","Romeo Steele","Port Jefferson Station","Electra Townie Original 21D - 2016","Cruisers Bicycles","Electra",2,549.99,0.10,"Baldwin Bikes","Marcelene Boyer"
979,"2017-06-26","Romeo Steele","Port Jefferson Station","Surly Steamroller - 2017","Road Bikes","Surly",1,875.99,0.20,"Baldwin Bikes","Marcelene Boyer"
980,"2017-06-26","Bettie Glover","Euless","Trek Domane SL 6 - 2017","Road Bikes","Trek",2,3499.99,0.20,"Rowlett Bikes","Layla Terrell"
980,"2017-06-26","Bettie Glover","Euless","Trek Conduit+ - 2016","Electric Bikes","Trek",1,2999.99,0.10,"Rowlett Bikes","Layla Terrell"
980,"2017-06-26","Bettie Glover","Euless","Electra Townie Original 7D - 2017","Cruisers Bicycles","Electra",1,489.99,0.10,"Rowlett Bikes","Layla Terrell"
981,"2017-06-26","Cecilia Camacho","Desoto","Sun Bicycles Spider 3i - 2017","Mountain Bikes","Sun Bicycles",1,832.99,0.10,"Rowlett Bikes","Kali Vargas"
981,"2017-06-26","Cecilia Camacho","Desoto","Electra Girl's Hawaii 1 16"" - 2017","Children Bicycles","Electra",2,299.99,0.05,"Rowlett Bikes","Kali Vargas"
981,"2017-06-26","Cecilia Camacho","Desoto","Electra Cruiser 1 (24-Inch) - 2016","Children Bicycles","Electra",2,269.99,0.07,"Rowlett Bikes","Kali Vargas"
981,"2017-06-26","Cecilia Camacho","Desoto","Surly Troll Frameset - 2017","Mountain Bikes","Surly",2,832.99,0.10,"Rowlett Bikes","Kali Vargas"
981,"2017-06-26","Cecilia Camacho","Desoto","Trek Powerfly 8 FS Plus - 2017","Electric Bikes","Trek",1,4999.99,0.07,"Rowlett Bikes","Kali Vargas"
982,"2017-06-26","Dollie Cervantes","Fort Worth","Electra Girl's Hawaii 1 (16-inch) - 2015/2016","Children Bicycles","Electra",2,269.99,0.10,"Rowlett Bikes","Layla Terrell"
982,"2017-06-26","Dollie Cervantes","Fort Worth","Sun Bicycles Drifter 7 - 2017","Comfort Bicycles","Sun Bicycles",1,470.99,0.07,"Rowlett Bikes","Layla Terrell"
982,"2017-06-26","Dollie Cervantes","Fort Worth","Surly Steamroller - 2017","Road Bikes","Surly",1,875.99,0.07,"Rowlett Bikes","Layla Terrell"
982,"2017-06-26","Dollie Cervantes","Fort Worth","Trek Fuel EX 9.8 29 - 2017","Mountain Bikes","Trek",2,4999.99,0.05,"Rowlett Bikes","Layla Terrell"
983,"2017-06-27","Vito Pickett","Canandaigua","Trek Boone Race Shop Limited - 2017","Cyclocross Bicycles","Trek",1,3499.99,0.10,"Baldwin Bikes","Marcelene Boyer"
983,"2017-06-27","Vito Pickett","Canandaigua","Electra Townie Original 7D EQ - Women's - 2016","Cruisers Bicycles","Electra",2,599.99,0.20,"Baldwin Bikes","Marcelene Boyer"
983,"2017-06-27","Vito Pickett","Canandaigua","Sun Bicycles Cruz 3 - 2017","Cruisers Bicycles","Sun Bicycles",1,449.99,0.07,"Baldwin Bikes","Marcelene Boyer"
983,"2017-06-27","Vito Pickett","Canandaigua","Electra Amsterdam Fashion 7i Ladies' - 2017","Cruisers Bicycles","Electra",2,1099.99,0.07,"Baldwin Bikes","Marcelene Boyer"
983,"2017-06-27","Vito Pickett","Canandaigua","Trek Precaliber 12 Girls - 2017","Children Bicycles","Trek",1,189.99,0.05,"Baldwin Bikes","Marcelene Boyer"
984,"2017-06-27","Victor Pittman","Astoria","Sun Bicycles Cruz 3 - 2017","Cruisers Bicycles","Sun Bicycles",1,449.99,0.20,"Baldwin Bikes","Venita Daniel"
984,"2017-06-27","Victor Pittman","Astoria","Electra Amsterdam Fashion 7i Ladies' - 2017","Cruisers Bicycles","Electra",2,1099.99,0.20,"Baldwin Bikes","Venita Daniel"
984,"2017-06-27","Victor Pittman","Astoria","Electra Townie Original 21D - 2016","Cruisers Bicycles","Electra",1,549.99,0.10,"Baldwin Bikes","Venita Daniel"
984,"2017-06-27","Victor Pittman","Astoria","Sun Bicycles Drifter 7 - Women's - 2017","Comfort Bicycles","Sun Bicycles",1,470.99,0.20,"Baldwin Bikes","Venita Daniel"
985,"2017-06-30","Effie Jenkins","Brentwood","Heller Shagamaw Frame - 2016","Mountain Bikes","Heller",2,1320.99,0.07,"Baldwin Bikes","Marcelene Boyer"
985,"2017-06-30","Effie Jenkins","Brentwood","Trek Domane S 5 Disc - 2017","Road Bikes","Trek",1,2599.99,0.20,"Baldwin Bikes","Marcelene Boyer"
985,"2017-06-30","Effie Jenkins","Brentwood","Sun Bicycles Biscayne Tandem CB - 2017","Cruisers Bicycles","Sun Bicycles",2,647.99,0.05,"Baldwin Bikes","Marcelene Boyer"
986,"2017-06-30","Vernell Goff","Monroe","Trek Precaliber 12 Boys - 2017","Children Bicycles","Trek",1,189.99,0.10,"Baldwin Bikes","Venita Daniel"
986,"2017-06-30","Vernell Goff","Monroe","Sun Bicycles Biscayne Tandem CB - 2017","Cruisers Bicycles","Sun Bicycles",1,647.99,0.05,"Baldwin Bikes","Venita Daniel"
986,"2017-06-30","Vernell Goff","Monroe","Electra Townie Original 7D EQ - 2016","Comfort Bicycles","Electra",2,599.99,0.07,"Baldwin Bikes","Venita Daniel"
987,"2017-07-02","Jeanie Kirkland","Santa Clara","Trek Silque SLR 8 Women's - 2017","Road Bikes","Trek",2,6499.99,0.10,"Santa Cruz Bikes","Mireya Copeland"
987,"2017-07-02","Jeanie Kirkland","Santa Clara","Sun Bicycles ElectroLite - 2017","Electric Bikes","Sun Bicycles",2,1559.99,0.20,"Santa Cruz Bikes","Mireya Copeland"
987,"2017-07-02","Jeanie Kirkland","Santa Clara","Sun Bicycles Brickell Tandem CB - 2017","Cruisers Bicycles","Sun Bicycles",1,761.99,0.07,"Santa Cruz Bikes","Mireya Copeland"
988,"2017-07-02","Honey Camacho","Bayside","Sun Bicycles Spider 3i - 2017","Mountain Bikes","Sun Bicycles",1,832.99,0.20,"Baldwin Bikes","Marcelene Boyer"
988,"2017-07-02","Honey Camacho","Bayside","Haro Flightline Two 26 Plus - 2017","Mountain Bikes","Haro",1,549.99,0.07,"Baldwin Bikes","Marcelene Boyer"
988,"2017-07-02","Honey Camacho","Bayside","Electra Townie Original 21D - 2016","Cruisers Bicycles","Electra",2,549.99,0.07,"Baldwin Bikes","Marcelene Boyer"
989,"2017-07-02","Deandrea Vega","Yonkers","Electra Sugar Skulls 1 (20-inch) - Girl's - 2017","Children Bicycles","Electra",1,299.99,0.05,"Baldwin Bikes","Marcelene Boyer"
989,"2017-07-02","Deandrea Vega","Yonkers","Surly Big Dummy Frameset - 2017","Mountain Bikes","Surly",1,999.99,0.10,"Baldwin Bikes","Marcelene Boyer"
989,"2017-07-02","Deandrea Vega","Yonkers","Electra Amsterdam Original 3i - 2015/2017","Cruisers Bicycles","Electra",1,659.99,0.10,"Baldwin Bikes","Marcelene Boyer"
989,"2017-07-02","Deandrea Vega","Yonkers","Sun Bicycles Lil Kitt'n - 2017","Children Bicycles","Sun Bicycles",2,109.99,0.07,"Baldwin Bikes","Marcelene Boyer"
989,"2017-07-02","Deandrea Vega","Yonkers","Heller Shagamaw Frame - 2016","Mountain Bikes","Heller",1,1320.99,0.10,"Baldwin Bikes","Marcelene Boyer"
990,"2017-07-04","Lolita O'neill","Massapequa Park","Surly Ice Cream Truck Frameset - 2016","Mountain Bikes","Surly",2,469.99,0.20,"Baldwin Bikes","Venita Daniel"
990,"2017-07-04","Lolita O'neill","Massapequa Park","Trek X-Caliber 8 - 2017","Mountain Bikes","Trek",1,999.99,0.10,"Baldwin Bikes","Venita Daniel"
990,"2017-07-04","Lolita O'neill","Massapequa Park","Trek Precaliber 24 (21-Speed) - Girls - 2017","Children Bicycles","Trek",1,349.99,0.10,"Baldwin Bikes","Venita Daniel"
990,"2017-07-04","Lolita O'neill","Massapequa Park","Electra Girl's Hawaii 1 (16-inch) - 2015/2016","Cruisers Bicycles","Electra",2,269.99,0.10,"Baldwin Bikes","Venita Daniel"
991,"2017-07-06","Hermila Mckay","Coachella","Trek Conduit+ - 2016","Electric Bikes","Trek",2,2999.99,0.20,"Santa Cruz Bikes","Mireya Copeland"
991,"2017-07-06","Hermila Mckay","Coachella","Sun Bicycles Boardwalk (24-inch Wheels) - 2017","Cruisers Bicycles","Sun Bicycles",1,402.99,0.20,"Santa Cruz Bikes","Mireya Copeland"
991,"2017-07-06","Hermila Mckay","Coachella","Trek Session DH 27.5 Carbon Frameset - 2017","Mountain Bikes","Trek",1,469.99,0.20,"Santa Cruz Bikes","Mireya Copeland"
992,"2017-07-07","Vicki Wiggins","Wappingers Falls","Haro SR 1.2 - 2017","Mountain Bikes","Haro",1,869.99,0.07,"Baldwin Bikes","Venita Daniel"
992,"2017-07-07","Vicki Wiggins","Wappingers Falls","Electra Townie Original 7D - 2017","Comfort Bicycles","Electra",1,489.99,0.10,"Baldwin Bikes","Venita Daniel"
992,"2017-07-07","Vicki Wiggins","Wappingers Falls","Electra Townie Original 7D EQ - Women's - 2016","Cruisers Bicycles","Electra",1,599.99,0.20,"Baldwin Bikes","Venita Daniel"
992,"2017-07-07","Vicki Wiggins","Wappingers Falls","Electra Townie 7D (20-inch) - Boys' - 2017","Children Bicycles","Electra",2,339.99,0.20,"Baldwin Bikes","Venita Daniel"
992,"2017-07-07","Vicki Wiggins","Wappingers Falls","Trek Slash 8 27.5 - 2016","Mountain Bikes","Trek",1,3999.99,0.05,"Baldwin Bikes","Venita Daniel"
993,"2017-07-09","Harold O'connor","Santa Cruz","Trek Madone 9.2 - 2017","Road Bikes","Trek",1,4999.99,0.20,"Santa Cruz Bikes","Genna Serrano"
993,"2017-07-09","Harold O'connor","Santa Cruz","Surly Troll Frameset - 2017","Mountain Bikes","Surly",2,832.99,0.10,"Santa Cruz Bikes","Genna Serrano"
993,"2017-07-09","Harold O'connor","Santa Cruz","Surly Straggler - 2016","Cyclocross Bicycles","Surly",2,1549.00,0.05,"Santa Cruz Bikes","Genna Serrano"
993,"2017-07-09","Harold O'connor","Santa Cruz","Electra Sugar Skulls 1 (20-inch) - Girl's - 2017","Children Bicycles","Electra",2,299.99,0.07,"Santa Cruz Bikes","Genna Serrano"
993,"2017-07-09","Harold O'connor","Santa Cruz","Sun Bicycles Boardwalk (24-inch Wheels) - 2017","Cruisers Bicycles","Sun Bicycles",2,402.99,0.10,"Santa Cruz Bikes","Genna Serrano"
994,"2017-07-09","Krystin Marshall","Poughkeepsie","Haro Flightline One ST - 2017","Mountain Bikes","Haro",2,379.99,0.10,"Baldwin Bikes","Venita Daniel"
994,"2017-07-09","Krystin Marshall","Poughkeepsie","Haro SR 1.2 - 2017","Mountain Bikes","Haro",1,869.99,0.20,"Baldwin Bikes","Venita Daniel"
994,"2017-07-09","Krystin Marshall","Poughkeepsie","Sun Bicycles Revolutions 24 - 2017","Cruisers Bicycles","Sun Bicycles",1,250.99,0.07,"Baldwin Bikes","Venita Daniel"
995,"2017-07-11","Basil Ballard","San Lorenzo","Electra Townie Original 7D EQ - 2016","Cruisers Bicycles","Electra",2,599.99,0.10,"Santa Cruz Bikes","Mireya Copeland"
995,"2017-07-11","Basil Ballard","San Lorenzo","Trek Precaliber 16 Girls - 2017","Children Bicycles","Trek",1,209.99,0.20,"Santa Cruz Bikes","Mireya Copeland"
995,"2017-07-11","Basil Ballard","San Lorenzo","Electra Townie 7D (20-inch) - Boys' - 2017","Children Bicycles","Electra",1,339.99,0.10,"Santa Cruz Bikes","Mireya Copeland"
996,"2017-07-11","Beryl Bennett","Sacramento","Sun Bicycles Cruz 3 - 2017","Cruisers Bicycles","Sun Bicycles",2,449.99,0.05,"Santa Cruz Bikes","Mireya Copeland"
996,"2017-07-11","Beryl Bennett","Sacramento","Trek Farley Alloy Frameset - 2017","Mountain Bikes","Trek",1,469.99,0.05,"Santa Cruz Bikes","Mireya Copeland"
997,"2017-07-11","Catherine Miles","East Elmhurst","Trek Girl's Kickster - 2017","Children Bicycles","Trek",2,149.99,0.07,"Baldwin Bikes","Venita Daniel"
997,"2017-07-11","Catherine Miles","East Elmhurst","Sun Bicycles Streamway 7 - 2017","Comfort Bicycles","Sun Bicycles",2,533.99,0.20,"Baldwin Bikes","Venita Daniel"
997,"2017-07-11","Catherine Miles","East Elmhurst","Electra Girl's Hawaii 1 (16-inch) - 2015/2016","Cruisers Bicycles","Electra",2,269.99,0.07,"Baldwin Bikes","Venita Daniel"
998,"2017-07-12","Darcie Morgan","Oceanside","Electra Townie Original 7D EQ - 2016","Comfort Bicycles","Electra",2,599.99,0.05,"Baldwin Bikes","Venita Daniel"
998,"2017-07-12","Darcie Morgan","Oceanside","Sun Bicycles Streamway 7 - 2017","Comfort Bicycles","Sun Bicycles",1,533.99,0.20,"Baldwin Bikes","Venita Daniel"
999,"2017-07-12","Cyndi Dyer","Baldwin","Electra Amsterdam Original 3i - 2015/2017","Cruisers Bicycles","Electra",2,659.99,0.07,"Baldwin Bikes","Marcelene Boyer"
999,"2017-07-12","Cyndi Dyer","Baldwin","Sun Bicycles Cruz 3 - 2017","Comfort Bicycles","Sun Bicycles",1,449.99,0.05,"Baldwin Bikes","Marcelene Boyer"
1000,"2017-07-12","Lewis Garner","Brentwood","Sun Bicycles Lil Bolt Type-R - 2017","Cruisers Bicycles","Sun Bicycles",2,346.99,0.05,"Baldwin Bikes","Venita Daniel"
1000,"2017-07-12","Lewis Garner","Brentwood","Sun Bicycles Drifter 7 - Women's - 2017","Comfort Bicycles","Sun Bicycles",1,470.99,0.10,"Baldwin Bikes","Venita Daniel"
1000,"2017-07-12","Lewis Garner","Brentwood","Pure Cycles William 3-Speed - 2016","Cruisers Bicycles","Pure Cycles",2,449.00,0.07,"Baldwin Bikes","Venita Daniel"
1000,"2017-07-12","Lewis Garner","Brentwood","Trek X-Caliber 8 - 2017","Mountain Bikes","Trek",2,999.99,0.05,"Baldwin Bikes","Venita Daniel"
1001,"2017-07-13","Tonda Armstrong","Sunnyside","Sun Bicycles Biscayne Tandem 7 - 2017","Cruisers Bicycles","Sun Bicycles",1,619.99,0.05,"Baldwin Bikes","Marcelene Boyer"
1001,"2017-07-13","Tonda Armstrong","Sunnyside","Haro SR 1.2 - 2017","Mountain Bikes","Haro",2,869.99,0.05,"Baldwin Bikes","Marcelene Boyer"
1001,"2017-07-13","Tonda Armstrong","Sunnyside","Trek Madone 9.2 - 2017","Road Bikes","Trek",1,4999.99,0.10,"Baldwin Bikes","Marcelene Boyer"
1001,"2017-07-13","Tonda Armstrong","Sunnyside","Sun Bicycles Drifter 7 - Women's - 2017","Comfort Bicycles","Sun Bicycles",1,470.99,0.07,"Baldwin Bikes","Marcelene Boyer"
1002,"2017-07-14","Penni Best","Anaheim","Electra Townie 3i EQ (20-inch) - Boys' - 2017","Children Bicycles","Electra",1,489.99,0.05,"Santa Cruz Bikes","Genna Serrano"
1002,"2017-07-14","Penni Best","Anaheim","Trek Boy's Kickster - 2015/2017","Children Bicycles","Trek",1,149.99,0.10,"Santa Cruz Bikes","Genna Serrano"
1002,"2017-07-14","Penni Best","Anaheim","Trek Remedy 29 Carbon Frameset - 2016","Mountain Bikes","Trek",2,1799.99,0.10,"Santa Cruz Bikes","Genna Serrano"
1002,"2017-07-14","Penni Best","Anaheim","Sun Bicycles Boardwalk (24-inch Wheels) - 2017","Cruisers Bicycles","Sun Bicycles",1,402.99,0.20,"Santa Cruz Bikes","Genna Serrano"
1003,"2017-07-14","Marlo Jefferson","Niagara Falls","Trek Session DH 27.5 Carbon Frameset - 2017","Mountain Bikes","Trek",2,469.99,0.05,"Baldwin Bikes","Venita Daniel"
1003,"2017-07-14","Marlo Jefferson","Niagara Falls","Trek Silque SLR 8 Women's - 2017","Road Bikes","Trek",2,6499.99,0.05,"Baldwin Bikes","Venita Daniel"
1004,"2017-07-14","Ulrike Chan","Port Chester","Surly Troll Frameset - 2017","Mountain Bikes","Surly",2,832.99,0.10,"Baldwin Bikes","Marcelene Boyer"
1005,"2017-07-15","Myung Hooper","Elmont","Electra Girl's Hawaii 1 (16-inch) - 2015/2016","Cruisers Bicycles","Electra",2,269.99,0.20,"Baldwin Bikes","Venita Daniel"
1005,"2017-07-15","Myung Hooper","Elmont","Electra Amsterdam Fashion 7i Ladies' - 2017","Cruisers Bicycles","Electra",2,1099.99,0.10,"Baldwin Bikes","Venita Daniel"
1005,"2017-07-15","Myung Hooper","Elmont","Electra Sugar Skulls 1 (20-inch) - Girl's - 2017","Children Bicycles","Electra",1,299.99,0.10,"Baldwin Bikes","Venita Daniel"
1006,"2017-07-15","Olimpia Mays","Oakland Gardens","Electra Townie Original 7D EQ - Women's - 2016","Cruisers Bicycles","Electra",1,599.99,0.07,"Baldwin Bikes","Venita Daniel"
1006,"2017-07-15","Olimpia Mays","Oakland Gardens","Sun Bicycles Cruz 3 - 2017","Cruisers Bicycles","Sun Bicycles",1,449.99,0.10,"Baldwin Bikes","Venita Daniel"
1006,"2017-07-15","Olimpia Mays","Oakland Gardens","Trek Domane SLR 6 Disc - 2017","Road Bikes","Trek",2,5499.99,0.07,"Baldwin Bikes","Venita Daniel"
1006,"2017-07-15","Olimpia Mays","Oakland Gardens","Sun Bicycles Lil Bolt Type-R - 2017","Cruisers Bicycles","Sun Bicycles",1,346.99,0.10,"Baldwin Bikes","Venita Daniel"
1006,"2017-07-15","Olimpia Mays","Oakland Gardens","Haro SR 1.3 - 2017","Mountain Bikes","Haro",1,1409.99,0.10,"Baldwin Bikes","Venita Daniel"
1007,"2017-07-16","Lina Meadows","Glen Cove","Electra Townie Original 7D EQ - 2016","Comfort Bicycles","Electra",1,599.99,0.20,"Baldwin Bikes","Marcelene Boyer"
1007,"2017-07-16","Lina Meadows","Glen Cove","Surly Straggler 650b - 2016","Cyclocross Bicycles","Surly",1,1680.99,0.05,"Baldwin Bikes","Marcelene Boyer"
1007,"2017-07-16","Lina Meadows","Glen Cove","Haro Downtown 16 - 2017","Children Bicycles","Haro",2,329.99,0.10,"Baldwin Bikes","Marcelene Boyer"
1007,"2017-07-16","Lina Meadows","Glen Cove","Electra Girl's Hawaii 1 16"" - 2017","Cruisers Bicycles","Electra",1,299.99,0.20,"Baldwin Bikes","Marcelene Boyer"
1007,"2017-07-16","Lina Meadows","Glen Cove","Sun Bicycles Cruz 3 - 2017","Comfort Bicycles","Sun Bicycles",2,449.99,0.10,"Baldwin Bikes","Marcelene Boyer"
1008,"2017-07-16","Arie Hunter","Flushing","Sun Bicycles Atlas X-Type - 2017","Cruisers Bicycles","Sun Bicycles",1,416.99,0.20,"Baldwin Bikes","Marcelene Boyer"
1008,"2017-07-16","Arie Hunter","Flushing","Ritchey Timberwolf Frameset - 2016","Mountain Bikes","Ritchey",1,749.99,0.10,"Baldwin Bikes","Marcelene Boyer"
1008,"2017-07-16","Arie Hunter","Flushing","Electra Girl's Hawaii 1 16"" - 2017","Children Bicycles","Electra",1,299.99,0.07,"Baldwin Bikes","Marcelene Boyer"
1009,"2017-07-16","Patsy Russo","Rowlett","Electra Girl's Hawaii 1 16"" - 2017","Children Bicycles","Electra",2,299.99,0.07,"Rowlett Bikes","Kali Vargas"
1009,"2017-07-16","Patsy Russo","Rowlett","Haro SR 1.1 - 2017","Mountain Bikes","Haro",1,539.99,0.07,"Rowlett Bikes","Kali Vargas"
1010,"2017-07-18","Jacquline Duncan","Jackson Heights","Sun Bicycles Cruz 7 - Women's - 2017","Comfort Bicycles","Sun Bicycles",2,416.99,0.10,"Baldwin Bikes","Venita Daniel"
1011,"2017-07-18","Travis Goodman","Los Banos","Trek Precaliber 12 Girls - 2017","Children Bicycles","Trek",1,189.99,0.20,"Santa Cruz Bikes","Genna Serrano"
1011,"2017-07-18","Travis Goodman","Los Banos","Electra Sugar Skulls 1 (20-inch) - Girl's - 2017","Children Bicycles","Electra",2,299.99,0.20,"Santa Cruz Bikes","Genna Serrano"
